id,seasonId,step,unionId1,unionId2,unionName1,unionName2,serverId1,serverId2,serverName1,serverName2,oper1,oper2,type,result,startTime,threeTime,watcherCount,watcherCost,groupId,index,matchServerId,matchServerName,unionLongId1,unionLongId2,nbvalue1,nbvalue2,next
984,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,8,2,争霸赛服务器-2,0,0,0,0,1516
985,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,9,1,争霸赛服务器-1,0,0,0,0,1517
986,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,10,2,争霸赛服务器-2,0,0,0,0,1517
987,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,11,1,争霸赛服务器-1,0,0,0,0,1518
988,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,12,2,争霸赛服务器-2,0,0,0,0,1518
989,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,13,1,争霸赛服务器-1,0,0,0,0,1519
990,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,14,2,争霸赛服务器-2,0,0,0,0,1519
991,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,15,1,争霸赛服务器-1,0,0,0,0,1520
992,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,62,16,2,争霸赛服务器-2,0,0,0,0,1520
993,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,1,1,争霸赛服务器-1,0,0,0,0,1521
994,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,2,2,争霸赛服务器-2,0,0,0,0,1521
995,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,3,1,争霸赛服务器-1,0,0,0,0,1522
996,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,4,2,争霸赛服务器-2,0,0,0,0,1522
997,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,5,1,争霸赛服务器-1,0,0,0,0,1523
998,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,6,2,争霸赛服务器-2,0,0,0,0,1523
999,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,7,1,争霸赛服务器-1,0,0,0,0,1524
1000,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,8,2,争霸赛服务器-2,0,0,0,0,1524
1001,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,9,1,争霸赛服务器-1,0,0,0,0,1525
1002,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,10,2,争霸赛服务器-2,0,0,0,0,1525
1003,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,11,1,争霸赛服务器-1,0,0,0,0,1526
1004,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,12,2,争霸赛服务器-2,0,0,0,0,1526
1005,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,13,1,争霸赛服务器-1,0,0,0,0,1527
1006,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,14,2,争霸赛服务器-2,0,0,0,0,1527
1007,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,15,1,争霸赛服务器-1,0,0,0,0,1528
1008,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,63,16,2,争霸赛服务器-2,0,0,0,0,1528
1009,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,1,1,争霸赛服务器-1,0,0,0,0,1529
1010,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,2,2,争霸赛服务器-2,0,0,0,0,1529
1011,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,3,1,争霸赛服务器-1,0,0,0,0,1530
1012,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,4,2,争霸赛服务器-2,0,0,0,0,1530
1013,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,5,1,争霸赛服务器-1,0,0,0,0,1531
1014,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,6,2,争霸赛服务器-2,0,0,0,0,1531
1015,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,7,1,争霸赛服务器-1,0,0,0,0,1532
1016,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,8,2,争霸赛服务器-2,0,0,0,0,1532
1017,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,9,1,争霸赛服务器-1,0,0,0,0,1533
1018,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,10,2,争霸赛服务器-2,0,0,0,0,1533
1019,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,11,1,争霸赛服务器-1,0,0,0,0,1534
1020,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,12,2,争霸赛服务器-2,0,0,0,0,1534
1021,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,13,1,争霸赛服务器-1,0,0,0,0,1535
1022,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,14,2,争霸赛服务器-2,0,0,0,0,1535
1023,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,15,1,争霸赛服务器-1,0,0,0,0,1536
1024,312,1,0,0,,,0,0,0,0,,,1,0,2016-3-15 14:15:00,,20,6#1000000,64,16,2,争霸赛服务器-2,0,0,0,0,1536
1025,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,1,1,争霸赛服务器-1,0,0,0,0,1537
1026,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,3,2,争霸赛服务器-2,0,0,0,0,1537
1027,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,5,1,争霸赛服务器-1,0,0,0,0,1538
1028,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,7,2,争霸赛服务器-2,0,0,0,0,1538
1029,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,9,1,争霸赛服务器-1,0,0,0,0,1539
1030,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,11,2,争霸赛服务器-2,0,0,0,0,1539
1031,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,13,1,争霸赛服务器-1,0,0,0,0,1540
1032,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,1,15,2,争霸赛服务器-2,0,0,0,0,1540
1033,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,1,1,争霸赛服务器-1,0,0,0,0,1541
1034,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,3,2,争霸赛服务器-2,0,0,0,0,1541
1035,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,5,1,争霸赛服务器-1,0,0,0,0,1542
1036,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,7,2,争霸赛服务器-2,0,0,0,0,1542
1037,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,9,1,争霸赛服务器-1,0,0,0,0,1543
1038,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,11,2,争霸赛服务器-2,0,0,0,0,1543
1039,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,13,1,争霸赛服务器-1,0,0,0,0,1544
1040,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,2,15,2,争霸赛服务器-2,0,0,0,0,1544
1041,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,1,1,争霸赛服务器-1,0,0,0,0,1545
1042,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,3,2,争霸赛服务器-2,0,0,0,0,1545
1043,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,5,1,争霸赛服务器-1,0,0,0,0,1546
1044,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,7,2,争霸赛服务器-2,0,0,0,0,1546
1045,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,9,1,争霸赛服务器-1,0,0,0,0,1547
1046,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,11,2,争霸赛服务器-2,0,0,0,0,1547
1047,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,13,1,争霸赛服务器-1,0,0,0,0,1548
1048,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,3,15,2,争霸赛服务器-2,0,0,0,0,1548
1049,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,1,1,争霸赛服务器-1,0,0,0,0,1549
1050,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,3,2,争霸赛服务器-2,0,0,0,0,1549
1051,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,5,1,争霸赛服务器-1,0,0,0,0,1550
1052,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,7,2,争霸赛服务器-2,0,0,0,0,1550
1053,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,9,1,争霸赛服务器-1,0,0,0,0,1551
1054,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,11,2,争霸赛服务器-2,0,0,0,0,1551
1055,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,13,1,争霸赛服务器-1,0,0,0,0,1552
1056,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,4,15,2,争霸赛服务器-2,0,0,0,0,1552
1057,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,1,1,争霸赛服务器-1,0,0,0,0,1553
1058,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,3,2,争霸赛服务器-2,0,0,0,0,1553
1059,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,5,1,争霸赛服务器-1,0,0,0,0,1554
1060,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,7,2,争霸赛服务器-2,0,0,0,0,1554
1061,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,9,1,争霸赛服务器-1,0,0,0,0,1555
1062,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,11,2,争霸赛服务器-2,0,0,0,0,1555
1063,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,13,1,争霸赛服务器-1,0,0,0,0,1556
1064,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,5,15,2,争霸赛服务器-2,0,0,0,0,1556
1065,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,1,1,争霸赛服务器-1,0,0,0,0,1557
1066,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,3,2,争霸赛服务器-2,0,0,0,0,1557
1067,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,5,1,争霸赛服务器-1,0,0,0,0,1558
1068,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,7,2,争霸赛服务器-2,0,0,0,0,1558
1069,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,9,1,争霸赛服务器-1,0,0,0,0,1559
1070,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,11,2,争霸赛服务器-2,0,0,0,0,1559
1071,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,13,1,争霸赛服务器-1,0,0,0,0,1560
1072,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,6,15,2,争霸赛服务器-2,0,0,0,0,1560
1073,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,1,1,争霸赛服务器-1,0,0,0,0,1561
1074,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,3,2,争霸赛服务器-2,0,0,0,0,1561
1075,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,5,1,争霸赛服务器-1,0,0,0,0,1562
1076,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,7,2,争霸赛服务器-2,0,0,0,0,1562
1077,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,9,1,争霸赛服务器-1,0,0,0,0,1563
1078,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,11,2,争霸赛服务器-2,0,0,0,0,1563
1079,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,13,1,争霸赛服务器-1,0,0,0,0,1564
1080,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,7,15,2,争霸赛服务器-2,0,0,0,0,1564
1081,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,1,1,争霸赛服务器-1,0,0,0,0,1565
1082,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,3,2,争霸赛服务器-2,0,0,0,0,1565
1083,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,5,1,争霸赛服务器-1,0,0,0,0,1566
1084,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,7,2,争霸赛服务器-2,0,0,0,0,1566
1085,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,9,1,争霸赛服务器-1,0,0,0,0,1567
1086,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,11,2,争霸赛服务器-2,0,0,0,0,1567
1087,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,13,1,争霸赛服务器-1,0,0,0,0,1568
1088,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,8,15,2,争霸赛服务器-2,0,0,0,0,1568
1089,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,1,1,争霸赛服务器-1,0,0,0,0,1569
1090,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,3,2,争霸赛服务器-2,0,0,0,0,1569
1091,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,5,1,争霸赛服务器-1,0,0,0,0,1570
1092,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,7,2,争霸赛服务器-2,0,0,0,0,1570
1093,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,9,1,争霸赛服务器-1,0,0,0,0,1571
1094,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,11,2,争霸赛服务器-2,0,0,0,0,1571
1095,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,13,1,争霸赛服务器-1,0,0,0,0,1572
1096,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,9,15,2,争霸赛服务器-2,0,0,0,0,1572
1097,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,1,1,争霸赛服务器-1,0,0,0,0,1573
1098,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,3,2,争霸赛服务器-2,0,0,0,0,1573
1099,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,5,1,争霸赛服务器-1,0,0,0,0,1574
1100,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,7,2,争霸赛服务器-2,0,0,0,0,1574
1101,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,9,1,争霸赛服务器-1,0,0,0,0,1575
1102,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,11,2,争霸赛服务器-2,0,0,0,0,1575
1103,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,13,1,争霸赛服务器-1,0,0,0,0,1576
1104,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,10,15,2,争霸赛服务器-2,0,0,0,0,1576
1105,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,1,1,争霸赛服务器-1,0,0,0,0,1577
1106,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,3,2,争霸赛服务器-2,0,0,0,0,1577
1107,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,5,1,争霸赛服务器-1,0,0,0,0,1578
1108,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,7,2,争霸赛服务器-2,0,0,0,0,1578
1109,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,9,1,争霸赛服务器-1,0,0,0,0,1579
1110,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,11,2,争霸赛服务器-2,0,0,0,0,1579
1111,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,13,1,争霸赛服务器-1,0,0,0,0,1580
1112,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,11,15,2,争霸赛服务器-2,0,0,0,0,1580
1113,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,1,1,争霸赛服务器-1,0,0,0,0,1581
1114,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,3,2,争霸赛服务器-2,0,0,0,0,1581
1115,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,5,1,争霸赛服务器-1,0,0,0,0,1582
1116,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,7,2,争霸赛服务器-2,0,0,0,0,1582
1117,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,9,1,争霸赛服务器-1,0,0,0,0,1583
1118,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,11,2,争霸赛服务器-2,0,0,0,0,1583
1119,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,13,1,争霸赛服务器-1,0,0,0,0,1584
1120,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,12,15,2,争霸赛服务器-2,0,0,0,0,1584
1121,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,1,1,争霸赛服务器-1,0,0,0,0,1585
1122,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,3,2,争霸赛服务器-2,0,0,0,0,1585
1123,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,5,1,争霸赛服务器-1,0,0,0,0,1586
1124,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,7,2,争霸赛服务器-2,0,0,0,0,1586
1125,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,9,1,争霸赛服务器-1,0,0,0,0,1587
1126,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,11,2,争霸赛服务器-2,0,0,0,0,1587
1127,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,13,1,争霸赛服务器-1,0,0,0,0,1588
1128,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,13,15,2,争霸赛服务器-2,0,0,0,0,1588
1129,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,1,1,争霸赛服务器-1,0,0,0,0,1589
1130,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,3,2,争霸赛服务器-2,0,0,0,0,1589
1131,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,5,1,争霸赛服务器-1,0,0,0,0,1590
1132,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,7,2,争霸赛服务器-2,0,0,0,0,1590
1133,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,9,1,争霸赛服务器-1,0,0,0,0,1591
1134,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,11,2,争霸赛服务器-2,0,0,0,0,1591
1135,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,13,1,争霸赛服务器-1,0,0,0,0,1592
1136,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,14,15,2,争霸赛服务器-2,0,0,0,0,1592
1137,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,1,1,争霸赛服务器-1,0,0,0,0,1593
1138,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,3,2,争霸赛服务器-2,0,0,0,0,1593
1139,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,5,1,争霸赛服务器-1,0,0,0,0,1594
1140,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,7,2,争霸赛服务器-2,0,0,0,0,1594
1141,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,9,1,争霸赛服务器-1,0,0,0,0,1595
1142,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,11,2,争霸赛服务器-2,0,0,0,0,1595
1143,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,13,1,争霸赛服务器-1,0,0,0,0,1596
1144,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,15,15,2,争霸赛服务器-2,0,0,0,0,1596
1145,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,1,1,争霸赛服务器-1,0,0,0,0,1597
1146,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,3,2,争霸赛服务器-2,0,0,0,0,1597
1147,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,5,1,争霸赛服务器-1,0,0,0,0,1598
1148,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,7,2,争霸赛服务器-2,0,0,0,0,1598
1149,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,9,1,争霸赛服务器-1,0,0,0,0,1599
1150,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,11,2,争霸赛服务器-2,0,0,0,0,1599
1151,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,13,1,争霸赛服务器-1,0,0,0,0,1600
1152,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,16,15,2,争霸赛服务器-2,0,0,0,0,1600
1153,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,1,1,争霸赛服务器-1,0,0,0,0,1601
1154,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,3,2,争霸赛服务器-2,0,0,0,0,1601
1155,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,5,1,争霸赛服务器-1,0,0,0,0,1602
1156,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,7,2,争霸赛服务器-2,0,0,0,0,1602
1157,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,9,1,争霸赛服务器-1,0,0,0,0,1603
1158,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,11,2,争霸赛服务器-2,0,0,0,0,1603
1159,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,13,1,争霸赛服务器-1,0,0,0,0,1604
1160,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,17,15,2,争霸赛服务器-2,0,0,0,0,1604
1161,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,18,1,1,争霸赛服务器-1,0,0,0,0,1605
1162,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,18,3,2,争霸赛服务器-2,0,0,0,0,1605
1163,312,2,0,0,,,0,0,0,0,,,1,0,2016-3-15 16:15:00,,20,6#1000000,18,5,1,争霸赛服务器-1,0,0,0,0,1606
